['Generic Name: resorcinol (topical) (re SOR si nol)Brand Name: R A Acne, Resinol']|https://www.drugs.com/mtm/r-a-acne-topical.html
['Generic Name: metaproterenol (oral) (MET a proe TER e nol)Brand Name: Metaprel, Alupent']|https://www.drugs.com/mtm/metaproterenol.html
['Generic Name: clobetasol propionate', 'Dosage Form: cream']|https://www.drugs.com/pro/cormax-cream.html
['Class: Parasympathomimetic (Cholinergic) Agents', '- Anticholinesterase Agents', 'VA Class: AU300', 'CAS Number: 57-64-7', 'Brands: Antilirium']|https://www.drugs.com/monograph/physostigmine-salicylate.html
['Common Name(s): C5H3LiN2O4, Lithium orotate']|https://www.drugs.com/npp/lithium-orotate.html
['Generic Name: imipenem and cilastatin (Intravenous route, Intramuscular route)']|https://www.drugs.com/cons/primaxin-im.html
['Generic Name: lidocaine, kenalog', 'Dosage Form: injection']|https://www.drugs.com/pro/k10-lido.html
['Generic Name: ergocalciferol (vitamin D2) (ER goe kal SIF e role)Brand Name: Calcidol, Calciferol, Drisdol, Vitamin D2']|https://www.drugs.com/mtm/calciferol.html
['Generic Name: Prednisone Delayed-Release Tablets (PRED ni sone)Brand Name: Rayos']|https://www.drugs.com/cdi/prednisone-delayed-release-tablets.html
['Generic Name: Triprolidine HydrochlorideClass: First Generation Antihistamines', 'ATC Class: R06AX07', 'VA Class: AH104', 'CAS Number: 6138-79-0', '']|https://www.drugs.com/monograph/zymine-liquid.html
['Generic Name: cholecalciferol and folic acid', 'Dosage Form: capsule']|https://www.drugs.com/pro/durachol.html
['Generic Name: fat emulsion (Intravenous route)']|https://www.drugs.com/cons/clinolipid.html
["Generic Name: dextromethorphan (DEX troe me THOR fan)Brand Name: Babee Cof, Benylin DM Pediatric, Buckleys Mixture, Creomulsion, DayQuil Cough, Delsym, Elixsure Cough, Father John's Medicine, Robafen Cough Liquidgels, Robitussin Honey Cough, Scot-Tussin Diabetic, Silphen DM, St. Joseph Cough Suppressant, Sucrets DM Cough, Triaminic Long Acting Cough"]|https://www.drugs.com/mtm/robafen-cough-liquidgels.html
['Generic Name: Corticotropin (kor ti koe TROE pin)Brand Name: HP Acthar']|https://www.drugs.com/cdi/hp-acthar.html
['Generic Name: Sumatriptan Nasal Spray (soo ma TRIP tan)Brand Name: Imitrex']|https://www.drugs.com/cdi/sumatriptan-nasal-spray.html
['Generic Name: loperamide (loe PER a mide)Brand Name: Diamode, Imodium A-D, Imodium A-D EZ Chews, Imodium A-D New Formula']|https://www.drugs.com/mtm/imodium-a-d-ez-chews.html
['Generic Name: Gallium Citrate Ga-67 (GAL ee um SIT rate jee aye SIX tee SEV en)']|https://www.drugs.com/cdi/gallium-citrate-ga-67.html
['Dosage Form: capsule']|https://www.drugs.com/pro/acitretin-capsules.html
['Generic Name: risperidone (oral) (ris PER i done)Brand Names: Risperdal']|https://www.drugs.com/risperidone.html
['Generic Name: triamcinolone acetonide', 'Dosage Form: nasal spray']|https://www.drugs.com/pro/allernaze-nasal-spray.html
['Generic Name: testosterone injection (tes TOS ter one)Brand Name: Aveed, Delatestryl, Depo-Testosterone, Testosterone Cypionate, Testosterone Enanthate']|https://www.drugs.com/mtm/testosterone-enanthate.html
['Generic Name: hypericum, chamomilla, ignatia, capsicum, kali phos granules', 'Dosage Form: FOR ANIMAL USE ONLY']|https://www.drugs.com/pro/grief-and-pining-formula.html
['Generic Name: enalapril maleate', 'Dosage Form: tablet, soluble']|https://www.drugs.com/pro/enalapril-tablets-soluble.html
['Generic Name: iron dextran (EYE urn DEX tran)Brand Name: DexFerrum, Infed']|https://www.drugs.com/mtm/iron-dextran.html
['Generic Name: Sufentanil Sublingual Tablets (soo FEN ta nil)Brand Name: Dsuvia']|https://www.drugs.com/cdi/dsuvia.html
['Generic Name: Apixaban (a PIX a ban)Brand Name: Eliquis, Eliquis Starter Pack']|https://www.drugs.com/cdi/eliquis-starter-pack.html
['Generic Name: simethicone (sye METH i cone)Brand Name: Alka-Seltzer Anti-Gas, Bicarsim, Bicarsim Forte, Gas Aide, Gas Free Extra Strength, Gas-X, Infantaire Gas Relief, Little Tummys, Mi-Acid Gas Relief, Mylanta Gas Maximum Strength, Mytab Gas, Phazyme, SimePed']|https://www.drugs.com/mtm/mylanta-gas-maximum-strength.html
['Generic Name: levothyroxine sodium', 'Dosage Form: tablet']|https://www.drugs.com/pro/levo-t.html
['Generic Name: Hydroquinone (HYE droe kwin one)Brand Name: Aclaro, Alphaquin HP, AMBI Fade, Blanche, EpiQuin Micro, ...show all 23 brand names.Esoterica Daytime, Esoterica Facial, Esoterica Fade Nighttime, Esoterica Sensitive Skin, Exuviance Lightening Complex, Hydroquinone Time Release, Lustra, Lustra-AF, Lustra-Ultra, Melpaque HP, Melquin 3, Melquin HP, NeoStrata HQ Skin Lightening, Nuquin HP, Remergent HQ, Skin Bleaching, Skin Bleaching-Sunscreen, TL Hydroquinone']|https://www.drugs.com/cdi/hydroquinone.html
["Generic Name: Vitamins (Multiple/Oral) (VYE ta mins, MUL ti pul/OR al)Brand Name: ABDEK, Androvite, BP Vit 3 Plus, CalciFol, CalciFolic-D, ...show all 100 brand names.Centamin, Centrum Cardio, Centrum Flavor Burst, Centrum MultiGummies, Centrum Performance, Centrum Silver Ultra Men's, Centrum Silver Ultra Women's, Centrum Silver, Centrum Ultra Men's, Centrum Ultra Women's, Centrum, Corvite 150, CyFolex, Diatx Zn, Drinkables Fruits and Vegetables, Drinkables MultiVitamins, Encora, FeRiva, FeRiva 21/7, FeRivaFA, Ferralet 90, Foltrin, Freedavite, Fusion Plus, Fusion, Genicin Vita-Q, Geri-Freeda, Geriation, Geritol Complete, Geritol Extend, Geritol Tonic, Glutofac-MX, Gynovite Plus, Hemocyte Plus, Hi-Kovite, Iberet-500, K-Tan Plus, Monocaps, Multilex, Multilex-T&M, Myadec, NeoMultivite, Nicadan, NicAzel Forte, NuFera, Nutrimin-Plus, Ocuvel, Ocuvite Adult 50+, Ocuvite Extra, Ocuvite Lutein, Ocuvite, One A Day Cholesterol Plus, One A Day Energy, One A Day Essential, One A Day Maximum, One A Day Men's 50+ Advantage, One A Day Men's Health Formula, One A Day Teen Advantage for Her, One A Day Teen Advantage for Him, One A Day Weight Smart Advanced, One A Day Women’s Active Mind & Body, One A Day Women’s, One A Day Women's 50+ Advantage, One-Daily/Iron, Optivite P.M.T., PreserVision AREDS 2 Formula + Multivitamin, PreserVision AREDS, PreserVision Lutein, Quflora FE, Quintabs, Quintabs-M Iron-Free, Quintabs-M, Replace Without Iron, Replace, Repliva 21/7, Strovite, Strovite Forte, Strovite Plus, T-Vites, Thera-Tabs M, Theramill Forte, TL-HEM 150, Ultra Freeda A-Free, Ultra Freeda Iron-Free, Ultra Freeda With Iron, Viactiv Calcium Flavor Glides, Viactiv Flavor Glides, Viactiv for Teens, Viactiv With Calcium, Viactiv, Virt-FeFA Plus, Vitafol, VP-Zel, Xtramins, Yelets"]|https://www.drugs.com/cdi/corvite-150.html
['Dosage Form: injection, solution, concentrate']|https://www.drugs.com/pro/dexmedetomidine-hydrochloride-injection-concentrate.html
['Generic Name: glimepiride (glye MEP ir ide)Brand Name: Amaryl']|https://www.drugs.com/mtm/glimepiride.html
['Generic Name: risedronate sodium', 'Dosage Form: tablet, delayed release']|https://www.drugs.com/pro/risedronate-delayed-release.html
['Generic Name: Acetaminophen, Chlorpheniramine, and Phenylephrine Tablets (ah seet ah MIN oh fen, klor fen EER a meen, & fen ill EF rin)Brand Name: Allergy Multi-Symptom, Allergy Multi-Symptom Daytime, Comtrex Flu Therapy Day/Night, Comtrex Severe Cold & Sinus, Contac Cold+Flu Maximum Strength, ...show all 16 brand names.Contac Cold/Flu Day & Night, Coricidin D Cold/Flu/Sinus, Dristan Cold, Medicidin-D, Norel AD, Onset Forte, Robitussin Peak Cold Nasal Relief, Super Cold Tabs, Super Strength Sinadrin, Tylenol Allergy Multi-Symptom, Tylenol Sinus Congestion/Pain']|https://www.drugs.com/cdi/norel-ad.html
['Generic Name: dobutamine hydrochloride', 'Dosage Form: injection, solution']|https://www.drugs.com/pro/dobutamine-in-dextrose.html
['Generic Name: fentanyl (Transdermal route)']|https://www.drugs.com/cons/duragesic-mat.html
['Generic Name: gemtuzumab (Intravenous route)']|https://www.drugs.com/cons/mylotarg-intravenous.html
['Generic Name: helium oxygen gas']|https://www.drugs.com/pro/heliox.html
['Generic Name: hydrocortisone acetate and pramoxine hydrochloride', 'Dosage Form: cream']|https://www.drugs.com/pro/analpram-e-cream.html
['Generic Name: ferrous fumarate and iron polysaccharide (FER us FUE ma rate and I urn POL ee SAK a ride)Brand Name: Tandem']|https://www.drugs.com/mtm/ferrous-fumarate-and-iron-polysaccharide.html
['Generic Name: icodextrin (Intraperitoneal route)']|https://www.drugs.com/cons/extraneal.html
['Generic Name: mesna', 'Dosage Form: injection, solution']|https://www.drugs.com/pro/mesnex-injection.html
['Generic Name: Benzocaine Strips (BEN zoe kane)Brand Name: Ora-film']|https://www.drugs.com/cdi/ora-film.html
["Generic Name: ibuprofen (EYE bue PROE fen)Brand Name: Advil, Genpril, IBU, Midol IB, Motrin IB, Proprinal, Smart Sense Children's Ibuprofen"]|https://www.drugs.com/mtm/midol-ib.html
['Generic Name: benzoyl peroxide topical (BEN zoyl per OX ide)Brand Name: Acne-Clear, Benzac AC, BenzePrO, Benziq, Brevoxyl Acne Wash Kit, Clearskin, Fostex Wash 10%, NeoBenz Micro, Neutrogena Acne Mask, Oscion, Oxy Daily Wash, Oxy-10, Pacnex, PanOxyl, Persa-Gel, Riax, SoluCLENZ Rx, Triaz']|https://www.drugs.com/mtm/brevoxyl-acne-wash-kit.html
['Generic Name: dexamethasone sodium phosphate', 'Dosage Form: tablet']|https://www.drugs.com/pro/taperdex-7-day.html
['Generic Name: Trimethobenzamide Injection Solution (trye METH oh BENZ a mide)Brand Name: Tigan']|https://www.drugs.com/cdi/tigan-trimethobenzamide-injection-solution.html
['Class: Gonadotropins and Antigonadotropins', 'ATC Class: G03GA08', 'VA Class: HS400', 'CAS Number: 9002-61-3', 'Brands: Novarel, Pregnyl']|https://www.drugs.com/monograph/gonadotropin-chorionic.html
['Generic Name: Buprenorphine Buccal Film (byoo pre NOR feen)Brand Name: Belbuca']|https://www.drugs.com/cdi/buprenorphine-buccal-film.html
['Generic Name: pimavanserin (PIM a VAN ser in )Brand Names: Nuplazid']|https://www.drugs.com/nuplazid.html
['Generic Name: technetium tc 99m oxidronate', 'Dosage Form: injection, powder, lyophilized, for solution']|https://www.drugs.com/pro/technescan-hdp-kit.html
['Generic Name: cefdinir (SEF dih neer)Brand Name: Omnicef, Omnicef Omni-Pac']|https://www.drugs.com/mtm/omnicef-omni-pac.html
['Generic Name: Folic Acid, Vitamin B6, Vitamin B12, Omega-3 Acids, and Phytosterols (FOE lik AS id/VYE ta min/oh MAY ga 3 AS ids/fi to STER ols)Brand Name: BP Vit 3, Taliva, Vitamez']|https://www.drugs.com/cdi/vitamez.html
['Generic Name: tobramycin (Inhalation route)']|https://www.drugs.com/cons/bethkis.html
['Generic Name: Chlorpheniramine, Phenylephrine, and Dextromethorphan Liquid (klor fen IR a meen, fen il EF rin, & deks troe meth OR fan)Brand Name: Bronkids, Poly-Tussin DM']|https://www.drugs.com/cdi/bronkids.html
['Generic Name: codeine and guaifenesin (KOE deen and gwye FEN a sin)Brand Name: Allfen CD, Cheracol with Codeine, Cheratussin AC, Codar GF, Duraganidin NR, Guaiatussin AC, Iophen-C NR, Mar-cof CG, M-Clear, Mytussin AC, Relcof C']|https://www.drugs.com/mtm/iophen-c-nr.html
['Generic Name: timolol ophthalmic (TIM oh lol off THAL mik)Brand Name: Betimol, Istalol, Timoptic Ocudose, Timoptic Ocumeter, Timoptic Ocumeter Plus, Timoptic-XE']|https://www.drugs.com/mtm/timoptic-xe.html
['Autoplex T', 'Feiba NF', 'Feiba-VH']|https://www.drugs.com/cons/anti-inhibitor-coagulant-complex-intravenous.html
['Generic Name: fluticasone and salmeterol (Inhalation route)']|https://www.drugs.com/cons/advair-inhalation-aerosol.html
['Generic Name: triamcinolone acetonide', 'Dosage Form: cream']|https://www.drugs.com/pro/pediaderm-ta-cream.html
['Generic Name: naphazoline ophthalmic (na FAZ oh leen off THAL mik)Brand Name: AK-Con, Albalon, Allersol, Clear Eyes, Clear Eyes + Redness Relief, Naphcon, Redness Relief Eye Drops']|https://www.drugs.com/mtm/naphcon.html
['Generic Name: thyroid desiccated (THYE roid (DES i kay ted))Brand Name: Armour Thyroid, Nature-Throid, NP Thyroid, Westhroid, WP Thyroid']|https://www.drugs.com/mtm/np-thyroid.html
['Acys-5', 'Cetylev']|https://www.drugs.com/cons/acetylcysteine.html
['Generic Name: naphazoline (Ophthalmic route)']|https://www.drugs.com/cons/vasoclear.html
['Generic Name: Fosamprenavir Oral Suspension (FOS am PREN a vir)Brand Name: Lexiva']|https://www.drugs.com/cdi/fosamprenavir-oral-suspension.html
['AVARAVAR LSAVAR-eAVAR-e GreenAVAR-e LSBP 10-1BP Cleansing WashClarifoam EF [DSC]Claris [DSC]Clenia [DSC]PlexionPrascion [DSC]RosanilRosula Wash [DSC]Rosula [DSC]SSS 10-5SulfaCleanse 8/4Sulfamez WashSumadanSumadan XLTSumaxinSumaxin TS [DSC]Virti-sulf [DSC]Zencia [DSC]']|https://www.drugs.com/ppa/sulfur-and-sulfacetamide.html
['Generic Name: morphine (Injection route)']|https://www.drugs.com/cons/astramorph-pf.html
['Generic Name: Guaifenesin and Codeine (gwye FEN e sin & KOE deen)Brand Name: Cheratussin AC, Codar GF, Coditussin AC, G Tussin AC, Guaiatussin AC, ...show all 12 brand names.Guaifenesin AC Liquid, Iophen C-NR, M-Clear WC, Mar-Cof CG, Ninjacof-XG, Robafen AC, Virtussin A/C']|https://www.drugs.com/cdi/ninjacof-xg.html
['Generic Name: clindamycin phosphate', 'Dosage Form: vaginal cream']|https://www.drugs.com/pro/cleocin-vaginal-cream.html
['Generic Name: Indomethacin Suspension (IN doe METH a sin)Brand Name: Indocin']|https://www.drugs.com/cdi/indocin-indomethacin-suspension.html
['Generic Name: amino acids and electrolytes in dextrose with calcium (Intravenous route)']|https://www.drugs.com/cons/clinimix-5-20.html
['Generic Name: iohexol (Oral route)']|https://www.drugs.com/cons/omnipaque-9.html
['Generic Name: neutral sodium fluoride', 'Dosage Form: dental aerosol']|https://www.drugs.com/pro/oral-b-neutra-foam.html
['Generic Name: Camphor Cream and Ointment (KAM for)Brand Name: JointFlex, Original Ointment']|https://www.drugs.com/cdi/camphor-cream-and-ointment.html
['Generic Name: Poliovirus Vaccine (Inactivated) (POE lee oh VYE rus vak SEEN, in ak ti VAY ted)Brand Name: IPOL']|https://www.drugs.com/cdi/poliovirus-vaccine-inactivated.html
['Generic Name: dexbrompheniramine (DEX brom fen IR a meen)Brand Name: Ala Hist IR, PediaVent']|https://www.drugs.com/mtm/dexbrompheniramine.html
['Class: Barbiturates', 'VA Class: CN301', 'CAS Number: 50-06-6', 'Brands: Luminal']|https://www.drugs.com/monograph/phenobarbital-sodium.html
['Capitrol']|https://www.drugs.com/cons/chloroxine-topical.html
['Generic Name: Dextromethorphan Capsules (DEX troe meth OR fan)Brand Name: DexAlone, Robitussin CoughGels']|https://www.drugs.com/cdi/robitussin-coughgels.html
['Generic Name: albuterol (Oral route)']|https://www.drugs.com/cons/apo-salvent-inhaler.html
['Generic Name: Acetaminophen, Pamabrom, and Pyrilamine Tablets (a SEET a MIN oh fen, PAM a brom, and pir IL a meen)Brand Name: GNP Pre-Menstrual Relief Max Strength, Menstrual Pain Relief, Menstrual PMS, Pamprin Max Pain Formula, Pamprin Multi-Symptom, ...show all 7 brand names.Premsyn PMS, RA Menstrual Pain Relief']|https://www.drugs.com/cdi/premsyn-pms.html
['Generic Name: bacitracin methylene disalicylate', 'Dosage Form: FOR ANIMAL USE ONLY']|https://www.drugs.com/pro/bmd.html
['Generic Name: methylnaltrexone bromide', 'Dosage Form: tablet']|https://www.drugs.com/pro/relistor-tablets.html
['Dosage Form: tablet']|https://www.drugs.com/pro/mecamylamine-hydrochloride-tablets.html
['Generic Name: Aluminum Acetate (a LOO mi num AS e tate)Brand Name: Boro-Packs, Pedi-Boro Soak']|https://www.drugs.com/cdi/aluminum-acetate.html
['Generic Name: Selenium Capsules and Tablets (se LEE nee um)Brand Name: Oceanic Selenium, Se Aspartate, Se-100, Se-Plus Protein, Selenicaps-200, ...show all 7 brand names.Selenimin, Selenimin-200']|https://www.drugs.com/cdi/selenimin-200.html
['Generic Name: L-Methylfolate with B Vitamins (L meth ill FOE late & B VYE tah mins)Brand Name: Cerefolin, Folbic RF, Foltanx, Foltanx RF, Foltx, ...show all 8 brand names.L-Methyl-MC, Metafolbic, Metanx']|https://www.drugs.com/cdi/metanx.html
['Generic Name: Hydrocortisone Suppositories (hye droe KOR ti sone)Brand Name: Anusol-HC, Hemorrhoidal-HC']|https://www.drugs.com/cdi/hemorrhoidal-hc.html
['Generic Name: nitroglycerin (Oral route, Sublingual route)']|https://www.drugs.com/cons/nitrolingual-pumpspray.html
['Generic Name: Zinc Gluconate Capsules and Tablets (zink GLOO koe nate)Brand Name: Zn-50']|https://www.drugs.com/cdi/zinc-gluconate-capsules-and-tablets.html
['Generic Name: naproxen (Oral route)']|https://www.drugs.com/cons/naprelan.html
['Generic Name: magnesium hydroxide (mag NEE see um hye DROCK side)Brand Name: Ex-Lax Milk of Magnesia, Milk of Magnesia, Pedia-Lax Chewable, Phillips Milk of Magnesia']|https://www.drugs.com/mtm/pedia-lax-chewable.html
['Diamox Sequels', 'Glauctabs', 'Keveyis', 'Neptazane']|https://www.drugs.com/cons/carbonic-anhydrase-inhibitor-oral-parenteral.html
['Generic Name: Hydroxypropyl Methylcellulose (hye droks ee PROE pil meth il SEL yoo lose)Brand Name: GenTeal Mild to Moderate, GenTeal Mild, GenTeal Severe, Gonak, Goniosoft, ...show all 15 brand names.Goniosol, Goniotaire, Goniovisc, ImproVue, Isopto Tears, Natural Balance Tears, Natures Tears, OcuCoat Viscoadherent, Pure & Gentle Lubricant, Systane Overnight Therapy']|https://www.drugs.com/cdi/improvue.html
['Class: Antibacterials', 'CAS Number: 32986-56-4', 'Brands: Tobrex']|https://www.drugs.com/monograph/tobramycin-eent.html
['Generic Name: Mafenide Cream (MA fe nide)Brand Name: Sulfamylon']|https://www.drugs.com/cdi/mafenide-cream.html
['Generic Name: Antipyrine/Benzocaine/Glycerin/Zinc Ear Drops (AN tee PYE reen/BEN zoe kane/GLIS er in/zink)Brand Name: Neotic, Otozin']|https://www.drugs.com/cdi/antipyrine-benzocaine-glycerin-zinc-ear-drops.html
['Generic Name: Minocycline Extended-Release Tablets (MIN oh SYE kleen)Brand Name: CoreMino, Solodyn']|https://www.drugs.com/cdi/minocycline-extended-release-tablets.html
['Generic Name: Indium Chloride In-111', 'Dosage Form: Sterile Solution']|https://www.drugs.com/pro/indiclor.html
['Generic Name: cyproheptadine (SIP roe HEP ta deen)Brand Name: Periactin']|https://www.drugs.com/mtm/cyproheptadine.html
['Dosage Form: gas']|https://www.drugs.com/pro/oxygen.html
['Generic Name: magnesium supplement (Oral route, Parenteral route)']|https://www.drugs.com/cons/mag-citrate.html
['Generic Name: phentermine (Oral route)']|https://www.drugs.com/cons/ionamin.html
['Generic Name: multi-vitamins', 'Dosage Form: injection']|https://www.drugs.com/pro/multi-vitamin-infusion-m-v-i-adult.html
['Generic Name: indium in-111 oxyquinoline', 'Dosage Form: intravenous solution']|https://www.drugs.com/pro/indium-oxyquinoline.html
['Generic Name: famotidine, calcium, and magnesium (fam OH ti deen, KAL see um, mag NEE see um)Brand Name: Dual Action Complete, Pepcid Complete']|https://www.drugs.com/mtm/pepcid-complete.html
['Generic Name: methyclothiazide (Oral route)']|https://www.drugs.com/cons/aquatensen.html
['Isovue-200', 'Isovue-250', 'Isovue-300', 'Isovue-370', 'Isovue-M 200', 'Isovue-M 300']|https://www.drugs.com/cons/iopamidol-injection.html
['Generic Name: Urea (Systemic) (yoor EE a)Brand Name: Ure-Na']|https://www.drugs.com/cdi/ure-na.html
['Generic Name: beclomethasone (Nasal route)']|https://www.drugs.com/cons/vancenase.html
['Generic Name: lidocaine viscous (LYE doe kane VIS kus)Brand Name: Lidocaine Viscous, LidoRxKit, LTA II Kit']|https://www.drugs.com/mtm/lta-ii-kit.html
['Generic Name: nitroglycerin (Intravenous route)']|https://www.drugs.com/cons/nitronal.html
['Generic Name: oxygen', 'Dosage Form: gas']|https://www.drugs.com/pro/oxygen-refrigerated.html
['Generic Name: Insulin Regular (U-500) Vials (IN soo lin REG yoo ler)Brand Name: HumuLIN R U-500 (CONCENTRATED)']|https://www.drugs.com/cdi/insulin-regular-u-500-vials.html
['Generic Name: calcitonin nasal (kal si TOE nin)Brand Name: Fortical, Miacalcin Nasal']|https://www.drugs.com/mtm/miacalcin-nasal.html
['Chloromycetin Sodium Succinate']|https://www.drugs.com/cons/chloramphenicol-oral-intravenous-injection.html
['Generic Name: chlorpheniramine, phenylephrine, and phenyltoloxamine (KLOR fen IR a meen, FEN il EFF rin, and FEEN il toe LOX a meen)Brand Name: Chlorex A, Nalex-A, NoHist-A, West-Decon M']|https://www.drugs.com/mtm/west-decon-m.html
['Generic Name: dasabuvir, ombitasvir, paritaprevir, and ritonavir (da SAB ue vir, om BIT as vir, PAR i TAP re vir, and rye TON a vir)Brand Names: Viekira Pak, Viekira XR']|https://www.drugs.com/viekira.html
['Generic Name: Goserelin Implant 3.6 mg (GOE se rel in)Brand Name: Zoladex']|https://www.drugs.com/cdi/goserelin-implant-3-6-mg.html
['Generic Name: dextromethorphan (Oral route)']|https://www.drugs.com/cons/vicks-44-cough-relief.html
['Generic Name: Cefprozil Tablets (sef PROE zil)']|https://www.drugs.com/cdi/cefprozil-tablets.html
['Generic Name: Calcium Carbonate Capsules and Tablets (KAL see um KAR bo nate)Brand Name: Caltrate']|https://www.drugs.com/cdi/caltrate.html
['Generic Name: levonorgestrel emergency contraceptive (LEE voe nor jes trel)Brand Name: EContra EZ, Fallback Solo, My Way, Next Choice, Opcicon One-Step, Plan B One-Step, React']|https://www.drugs.com/mtm/fallback-solo.html
["Generic Name: Chlorpheniramine, Pseudoephedrine, and Dextromethorphan (klor fen IR a meen, soo doe e FED rin, & deks troe meth OR fan)Brand Name: Kidkare Children's Cough/Cold, Maxichlor PSE DM, Pedia Relief Cough-Cold, Pediatric Cough & Cold, Rescon DM"]|https://www.drugs.com/cdi/maxichlor-pse-dm.html
['Generic Name: hydrocortisone acetate and pramoxine', 'Dosage Form: cream']|https://www.drugs.com/pro/acella-hydrocortisone-acetate-pramoxine-singles.html
['Generic Name: Oxcarbazepine Oral Suspension (ox car BAZ e peen)Brand Name: Trileptal']|https://www.drugs.com/cdi/trileptal-oxcarbazepine-oral-suspension.html
['Generic Name: isosorbide dinitrate (Oral route, Sublingual route)']|https://www.drugs.com/cons/apo-isdn.html
['Generic Name: miconazole topical (my CON a zole)Brand Name: Azolen, Baza Antifungal, Critic-Aid Clear AF, Cruex Prescription Strength, DermaFungal, Dermagran AF, Desenex Foot, Desenex Jock Itch, Fungoid, Lotrimin AF, Micaderm, Micatin, Micro-Guard, Mitrazol, NuZole, Ony-Clear, Remedy, Secura Antifungal, Soothe & Cool Inzo, Tetterine, Triple Paste AF, Zeasorb-AF Drying Gel']|https://www.drugs.com/mtm/micro-guard.html
['Generic Name: fluorescein (Intravenous route)']|https://www.drugs.com/cons/angioscein.html
['Generic Name: Efavirenz Capsules (e FAV e renz)Brand Name: Sustiva']|https://www.drugs.com/cdi/efavirenz-capsules.html
['Generic Name: Methylphenidate Extended-Release Capsules (meth il FEN i date)Brand Name: Metadate CD, Ritalin LA']|https://www.drugs.com/cdi/ritalin-la.html
['Dosage Form: injection, powder, lyophilized, for solution']|https://www.drugs.com/pro/allergenic-extract-bee-and-wasp.html
['Generic Name: Ethinyl Estradiol and Norgestimate (ETH in il es tra DYE ole & nor JES ti mate)Brand Name: Estarylla, Femynor, Mili, Mono-Linyah, MonoNessa, ...show all 24 brand names.Ortho Tri-Cyclen (28), Ortho Tri-Cyclen Lo, Ortho-Cyclen (28), Previfem, Sprintec 28, Tri Femynor, Tri-Estarylla, Tri-Linyah, Tri-Lo-Estarylla, Tri-Lo-Marzia, Tri-Lo-Sprintec, Tri-Mili, Tri-Previfem, Tri-Sprintec, Tri-VyLibra, Tri-VyLibra Lo, TriNessa (28), TriNessa Lo, VyLibra']|https://www.drugs.com/cdi/vylibra.html
['Generic Name: multivitamin, multimineral supplement', 'Dosage Form: tablet']|https://www.drugs.com/pro/prenatal-plus-iron.html
['Generic Name: chlorpheniramine and phenylpropanolamine (klor feh NEER a meen and feh nill proe pa NO la meen)Brand Names: A.R.M. Allergy Relief, Allerest 12 Hour, Chlornade, Condrin, Contac 12 Hour, Decongex-3, Demazin, Dura-Vent/A, Equi-Nade, Genamin, Gencold, Histade, Or-Phen-Ade, Ordrine, Ornade Spansules, Resaid, Rescon Liquid, Rhinolar-EX, Teldrin, Triac, Triaminic, Vanex Forte-R']|https://www.drugs.com/triaminic.html
